author,title,subtitle,language,categories,description,series,edition,firstPublishDate,published_year,characters,format,genres,isbn10,isbn13,asin,image_url,average_rating,awards,bbeScore,bbeVotes,best_sellers_rank,bookId,buybox_seller,isBestSeller,isEditorsPick,isGoodReadsChoice,likedPercent,numRatings,pages,product_dimensions,publisher,ratingsByStars,ratings_count,seller_name,setting,soldBy,weight
Abigail Thomas,A Three Dog Life,,English,,"When Abigail Thomas’s husband, Rich, was hit by a car, his brain shattered. Subject to rages, terrors, and hallucinations, he must live the rest of his life in an institu­tion. He has no memory of what he did the hour, the day, the year before. This tragedy is the ground on which Abigail had to build a new life. How she built that life is a story of great courage and great change, of moving to a small country town, of a new family composed of three dogs, knitting, and friendship, of facing down guilt and discovering gratitude. It is also about her relationship with Rich, a man who lives in the eternal present, and the eerie poetry of his often uncanny perceptions. This wise, plainspoken, beautiful book enacts the truth Abigail discovered in the five years since the acci­dent: You might not find meaning in disaster, but you might, with effort, make something useful of it.",,,10/28/06,2007,[],Paperback,"['Memoir', 'Nonfiction', 'Dogs', 'Animals', 'Biography', 'Biography Memoir', 'Autobiography', 'Medical', 'Family', 'Relationships']",,9780297852841,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1173149715l/251789._SX318_.jpg,3.75,[],556.0,7.0,,251789.A_Three_Dog_Life,,,,,90.0,7892.0,190,,"Harcourt, Inc.","['1989', '2885', '2211', '633', '174']",,,[],,
Abo Polak,"The Kabbalah of Jesus Christ, Part 1 The True Good Tidings",,English,,"The revolutionary view of the esoteric teachings of Jesus, which helps discover the secret spiritual knowledge hidden in the Bible. The book explains the symbolism of the basic stories in the Bible and the reasons why they were hidden deep behind symbols and metaphors. Those interpretations are unique and new, unlike the literal taking on this subject prevalent in the published works so far. The reader can easily rediscover the essence of the message left by Jesus.This approach allows disclosure of the secret message of the Bible and explains extraordinary knowledge of the ancient sages, mostly of Jewish origin, who have been pathfinders for the Christian thought.The book fits into the popular current of searching for hidden meanings in the Bible. It also makes references to the Jewish Kabbalah philosophy, coherently and logically connecting the New Testament and the teachings of Jesus Christ to it.It relates the Biblical message to the latest modern scientific discoveries, with references to quantum physics, astronomy and psychology.Many readers and literary critics who have read the book emphasise that this is the first effort which successfully presents the teachings of Jesus in such an interesting way. The Kabbalah oj Jesus Christ, Part 1, The True Good Tidings is perfect for:Seekers of inner truths of life interested in gnosis, mysticism and spiritual paths. Readers interested in discovering the roots of Christianity. Scholars of comparative religious studies. Spiritual teachers, group leaders, motivational speakers. Preachers.Reviews and more informations are on www.abo-publishing.com",,,,September 22nd 2014,[],Kindle Edition,[],,B00NU0LXYY,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1419144262l/23987897.jpg,5.0,[],99.0,1.0,,23987897-the-kabbalah-of-jesus-christ-part-1-the-true-good-tidings,,,,,100.0,3.0,128,,Abo Polak Publishing,[],,,[],,
Abo Polak,The Lady of the Fig Tree The Healing Power of Meditation 1 The History and Significance of Meditation,,English,,"Why can't we find happiness any more and why are institutionalized religions losing their power over our hearts and souls? Why is depression becoming the greatest threat for highly civilized societies in the 21st century? What is ego and why is it an obstacle in finding the meaning of existence? Is the world heading towards self-destruction? Where can we seek help? Do all the great religions derive from the same original source? What is the esoteric message of Egyptian and Greek myths? What did people seek under the fig tree, and should we return under it? What did God try to tell us through those He manifested Himself to, the great prophets such as the Buddha, Moses, Jesus, and Muhammad? Can one hear Him directly nowadays? How to enter the path that makes it possible to be in touch with Him? And is it worth it? In this book, you will find the answers to those and many other questions.",,,,July 11th 2016,[],Kindle Edition,[],,B01IC80FMY,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1468613587l/31129279._SX318_.jpg,5.0,[],100.0,1.0,,31129279-the-lady-of-the-fig-tree-the-healing-power-of-meditation-1-the-history-a,,,,,100.0,1.0,,,Abo Polak Publishing,[],,,[],,
"Abolqasem Ferdowsi, Dick Davis (Translator), جلال خالقی مطلق (Editor), Azar Nafisi (Goodreads Author) (Foreword)",Shahnameh: The Persian Book of Kings,,English,,"Among the great works of world literature, perhaps one of the least familiar to English readers is the ""Shahnameh: ThePersian Book of Kings,"" the national epic of Persia. This prodigious narrative, composed by the poet Ferdowsi between the years 980 and 1010, tells the story of pre- Islamic Iran, beginning in the mythic time of Creation and continuing forward to the Arab invasion in the seventh century. As a window on the world, ""Shahnameh"" belongs in the company of such literary masterpieces as Dante's ""Divine Comedy,"" the plays of Shakespeare, the epics of Homer- classics whose reach and range bring whole cultures into view. In its pages are unforgettable moments of national triumph and failure, human courage and cruelty, blissful love and bitter grief.In tracing the roots of Iran, ""Shahnameh"" initially draws on the depths of legend and then carries its story into historical times, when ancient Persia was swept into an expanding Islamic empire. Now Dick Davis, the greatest modern translator of Persian poetry, has revisited that poem, turning the finest stories of Ferdowsi's original into an elegant combination of prose and verse. For the first time in English, in the most complete form possible, readers can experience ""Shahnameh"" in the same way that Iranian storytellers have lovingly conveyed it in Persian for the past thousand years.",دوره چهار جلدی شاهنامه استاد خالقی مطلق,,10/28/10,2006,"['Sohrab', 'Rostam', 'Esfandiar', 'Simorgh &...']",Hardcover,"['Poetry', 'Classics', 'History', 'Iran', 'Mythology', 'Literature', 'Epic', 'Medieval', 'Historical', 'Nonfiction']",,9780670034857,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386921438l/157985.jpg,4.52,[],567.0,6.0,,157985.Shahnameh,,,,,97.0,4137.0,886,,Viking,"['2839', '803', '352', '90', '53']",,,"['Iran, Islamic Republic of', 'Persia']",,
"Abolqasem Ferdowsi, سیدمحمد دبیرسیاقی (Editor)",شاهنامه حکیم ابوالقاسم فردوسی: مجلّدِ یکم / Book of Kings (Vol. 1),,Persian,,مجلّدِ یکم از پنجم، از آغازِ کتاب تا پایانِ تراژدیِ رستم و سهراب؛ همراه‌با مقدّمه و شرحِ واژگان و تعبیرات به‌کوششِ دکتر سیّدمحمّد دبیرسیاقی,,,01/01/60,1991,[],Hardcover,"['Poetry', 'Classics']",,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1335952391l/6660085.jpg,4.54,[],85.0,1.0,,6660085,,,,,94.0,65.0,532,,شرکتِ انتشاراتِ علمی و فرهنگی,"['50', '7', '4', '1', '3']",,,[],,
Abra Ebner (Goodreads Author),Feather,,English,,"FOR FULLY EDITED VERSION, SEARCH FEATHER: SECOND EDITION...This is the limited release UNEDITED author's copy of Feather. Estella's magical life as an orphan was never easy, and at eighteen, she is finally free. In her desperate attempt to leave the city behind and unravel her strange talents, she flees to a secluded college nestled deep in the forests of the North Cascades. It is here that she hopes to escape her painful life, and forgotten past. As classes begin, Elle struggles to find her place, until she meets Professor Edgar. Young, handsome, yet terrifying, Elle is suddenly intrigued. Despite her fear of him, she finds the strange attraction mesmerizing, dangerous, and somehow familiar. As their acquaintance grows, she is suddenly drawn further into a life she never knew she lived, in a place that finally feels like home. As her happiness returns, so do the demons of her forgotten past. It is here that she finds herself faced with the sacrifice of her life, and the beginning of a journey deeply rooted in our existence. Feather takes us into the darkest regions of our soul, into a world where we only dream to exist. Book one of the series introduces us to this new world, a place closely rooted in our dreams, and a place we ve all been. Begin the journey your soul craves, in a world where warrior's spring from the earth and magic is all around us.",Feather #1,,02/01/08,2009,[],Paperback,"['Paranormal', 'Angels', 'Young Adult', 'Fantasy', 'Romance', 'Paranormal Romance', 'Magic', 'Urban Fantasy', 'Supernatural', 'Mystery']",,9780982272503,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327430862l/6313326.jpg,3.51,[],194.0,2.0,,6313326-feather,,,,,80.0,895.0,352,,Crimson Oak Publising,"['224', '254', '240', '107', '70']",,,[],,
Abra Ebner (Goodreads Author),Raven,,English,,"In book three, Estella and Edgar find their way back to each other, but life together as not as easy as expected. In a world that is falling apart, their love is tested, magic is uncovered, and a plot everyone seemed to hide out of fear, finally surfaces.
Through the lies, deceit and turmoil, can love survive? Will there be a way to save their love? To save their world?",Feather #3,,01/05/10,April 1st 2010,[],ebook,"['Paranormal', 'Angels', 'Fantasy', 'Young Adult', 'Romance', 'Magic', 'Urban Fantasy']",,9780982272527,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1396504421l/7264409.jpg,3.74,[],92.0,1.0,,7264409-raven,,,,,86.0,436.0,316,,Smashwords Edition,"['133', '131', '110', '49', '13']",,,[],,
Abra Ebner (Goodreads Author),Book of Love,,English,,"When seventeen-year-old Jane Taylor witnessed her father's death, something happened to her. Ever since, her thoughts have been consumed by death, going so far as to foresee the ever-changing deaths of those around her. Sixteen-year-old Emily Taylor resented her sister's closeness with their father, who died when she was six. With the strange ability to read minds, she drowns the voices out with drugs, sending Jane over the edge. When seventeen-year-old Wes Green was adopted, he moved in next door to Jane, finding in her a childhood friend turned high-school crush. All summer, the pain in his bones seemed unwarranted. He was done growing long ago. When senior year starts, however, the pain only gets worse. The foreseen changes are not expected, and far too animal for his taste. When Max Gordon found himself standing above the dying body of an innocent seven-year-old girl, he saw in her eyes something he hadn't seen in the century he'd spent roaming Earth. Her father was already dead, but there was hope to save her. Jane was her name, and already she was all he ever wanted. It was his job to bring her back, and it was his job to protect her - the biggest mistake of his life. When these four teens enter Glenwood High their senior year, no one but Max could understand the future ahead of them. Drawn together by blood and friendship, they each hide a dark secret that will soon bind them together. Max has to protect Jane, Jane wants to be normal, Wes wants Jane to love him, and Emily just wants the voices to stop... But their fate just wants them dead.",Knight Angels #1,,04/07/10,April 26th 2010,"['Jane Taylor', 'Emily Taylor', 'Wes Green', 'Max Gordon']",Paperback,"['Young Adult', 'Angels', 'Paranormal', 'Fantasy', 'Romance', 'Paranormal Romance', 'Supernatural', 'Fiction', 'Urban Fantasy', 'Magic']",,9780982272589,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1271000703l/7896141.jpg,3.64,[],97.0,1.0,,7896141-book-of-love,,,,,82.0,1578.0,367,,Crimson Oak Publishing LLC,"['506', '397', '388', '178', '109']",,,[],,
Abra Ebner (Goodreads Author),Guardian,,English,,"In Book Two, Guardian, Estella finds herself lost, but not alone as her new friend and Guardian Sam helps to nurse her back to reality after the horrifying events of last winter. Just as Elle gives into the inevitable, the White Cat returns, revealing a past secret no one knew and unlocking a key that could help Estella get it all back. As they work to decipher the memories left behind, Elle and her friends embark on a journey that rivals that of Jewels Vern, in a world full of magic and darkness. Come follow Estella as she travels through dreams and into the darkest center of the world, where mystical creatures fight to protect what’s sacred, Gods trick their very creations, and ancient heroes become friends. Book Two explores the journey we all must take to prove ourselves. As we face our darkest fears, we often find a renewed sense of ourselves, and an empowerment that leaves you wanting more. Come enter a new world, a place where many have already found solace, adventure, and love...",Feather #2,,05/09/09,,[],Kindle Edition,"['Paranormal', 'Angels', 'Fantasy', 'Young Adult', 'Magic', 'Romance', 'Urban Fantasy', 'Fiction', 'Paranormal Romance', 'Mystery']",,B0029U2WFU,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1268548916l/6498268.jpg,3.7,[],93.0,1.0,,6498268-guardian,,,,,88.0,482.0,314,,,"['131', '148', '143', '48', '12']",,,[],,
Abraham B. Yehoshua;Hillel Halkin,The Liberated Bride,,,Fiction,"As Yohanan Rivlin, a professor at Haifa University, embarks on research into turbulent recent Algerian history, with the help of one of his students, a young Arab bride from a Galilee village, he becomes obsessed with his son's failed marriage. Reprint. 35,000 first printing.",,,,2004.0,,,,0156030160,9780156030168,,http://books.google.com/books/content?id=wzy1GYKAfgoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.76,,,,,,,,,,,,576.0,,,,449.0,,,,
Abraham Cahan,The Rise of David Levinsky,,English,,"Acclaimed by literary critic Carl Van Doren as ""the most important of all immigrant novels,"" The Rise of David Levinsky takes place amid America's biggest and most diverse Yiddish-speaking community during the early 20th century. David Levinsky, a young Hasidic Jew struggling to master the Talmud, seeks his fortune amid the teeming streets of New York's Lower East Side. All the energy formerly focused on his religious studies now turns in the direction of rising to the top of the business world, where he discovers the high price of assimilation. Author Abraham Cahan founded and edited the Jewish Daily Forward, the world's most widely read Yiddish paper, and his direct experience contributes mightily to the authenticity of this monumental work.",,,10/30/17,December 9th 2002,[],Paperback,"['Fiction', 'Jewish', 'Historical Fiction', 'Classics', 'New York', 'Literature', 'American', 'Judaism', 'Judaica', 'Religion']",,9780486425177,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328865313l/3789901.jpg,3.65,[],96.0,1.0,,3789901-the-rise-of-david-levinsky,,,,,88.0,546.0,384,,Dover Publications,"['114', '201', '165', '56', '10']",,,[],,
Abraham Joshua Heschel,Man Is Not Alone: A Philosophy of Religion,,English,,"Man Is Not Alone is a profound, beautifully written examination of the ingredients of piety: how man senses God's presence, explores it, accepts it, and builds life upon it. Abraham Joshua Heschel's philosophy of religion is not a philosophy of doctrine or the interpretation of a dogma. He erects his carefully built structure of thought upon foundations which are universally valid but almost generally ignored. It was Man Is Not Alone which led Reinhold Niebuhr accurately to predict that Heschel would ""become a commanding and authoritative voice not only in the Jewish community but in the religious life of America."" With its companion volume, God in Search of Man, it is revered as a classic of modern theology.",,,11/06/51,June 1st 1976,[],Paperback,"['Religion', 'Philosophy', 'Judaism', 'Theology', 'Jewish', 'Nonfiction', 'Judaica', 'Spirituality', 'Reference', 'Faith']",,9780374513283,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389552907l/345504.jpg,4.36,[],52.0,1.0,,345504.Man_Is_Not_Alone,,,,,96.0,516.0,320,,"Farrar, Straus and Giroux","['293', '142', '60', '18', '3']",,,[],,
Abraham Joshua Heschel,God in Search of Man: A Philosophy of Judaism,,,,"Abraham Joshua Heschel was one of the most revered religious leaders of the 20th century, and God in Search of Man and its companion volume, Man Is Not Alone, two of his most important books, are classics of modern Jewish theology. God in Search of Man combines scholarship with lucidity, reverence, and compassion as Dr. Heschel discusses not man's search for God but God's for man--the notion of a Chosen People, an idea which, he writes, ""signifies not a quality inherent in the people but a relationship between the people and God."" It is an extraordinary description of the nature of Biblical thought, and how that thought becomes faith.",,,10/30/55,June 1st 1976,[],Paperback,"['Religion', 'Judaism', 'Philosophy', 'Jewish', 'Theology', 'Nonfiction', 'Judaica', 'Spirituality', 'History', 'Christianity']",,9780374513313,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1316638623l/533868.jpg,4.37,[],108.0,2.0,,533868.God_in_Search_of_Man,,,,,97.0,1371.0,437,,"Farrar, Straus and Giroux","['774', '392', '158', '35', '12']",,,[],,
"Abraham Joshua Heschel, Susannah Heschel (Introduction)",The Sabbath: Its Meaning for Modern Man,,English,,"Elegant, passionate, and filled with the love of God's creation, Abraham Joshua Heschel's The Sabbath has been hailed as a classic of Jewish spirituality ever since its original publication-and has been read by thousands of people seeking meaning in modern life. In this brief yet profound meditation on the meaning of the Seventh Day, Heschel introduced the idea of an ""architecture of holiness"" that appears not in space but in time. Judaism, he argues, is a religion of time: it finds meaning not in space and the material things that fill it but in time and the eternity that imbues it, so that ""the Sabbaths are our great cathedrals.""",,,11/06/51,August 17th 2005,[],Paperback,"['Judaism', 'Religion', 'Jewish', 'Theology', 'Nonfiction', 'Spirituality', 'Judaica', 'Philosophy', 'Faith', 'Christian']",,9780374529758,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1417605510l/345500.jpg,4.38,[],85.0,1.0,,345500.The_Sabbath,,,,,97.0,4063.0,118,,"Farrar, Straus and Giroux","['2220', '1295', '438', '91', '19']",,,[],,
Abraham Lincoln,The Gettysburg Address,,,Juvenile Nonfiction,The power and strength of President Abraham Lincoln's words are accentuated by illustrations in a reprint of the Gettysburg Address of 1863.,,,,1997.0,,,,0395883970,9780395883976,,http://books.google.com/books/content?id=AhM9QPgp7UMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.53,,,,,,,,,,,,32.0,,,,4967.0,,,,
Abraham Lincoln,Selected Speeches and Writings,,,History,"Records Lincoln's campaigns for public office, the evolution of his stand against slavery, his debates with Stephen Douglas, and the great addresses of his presidency",,,,1992.0,,,,0679737316,9780679737315,,http://books.google.com/books/content?id=7PuBQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.23,,,,,,,,,,,,515.0,,,,169.0,,,,
Abraham Lincoln,Speeches and Writings 1832-1858,"Speeches, Letters, and Miscellaneous Writings : the Lincoln-Douglas Debates",,Illinois,"Spine title: Lincoln : speeches and writings, 1832-1858. On t.p.: Speeches, letters, and miscellaneous writings; the LincolnDouglas debates.",,,,1989.0,,,,0940450437,9780940450431,,http://books.google.com/books/content?id=2o561jt4Ct4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,4.37,,,,,,,,,,,,898.0,,,,1124.0,,,,
"Abraham Lincoln, Don E. Fehrenbacher (Editor)",Speeches and Writings 1859-1865,,English,,"With over 100,000 copies in print, here, with a new jacket for Lincoln's bicentennial, is the second volume in The Library of America's acclaimed, comprehensive edition of Lincoln's writings, featuring over 550 speeches, messages, proclamations, letters, and other writings recording the words and deeds with which he defended, preserved, and redefined the Union. It includes the full texts of the Gettysburg Address and the First and Second Inaugurals, as well as a detailed chronology of Lincoln's life and helpful explanatory notes prepared by the late Lincoln scholar Don E. Fehrenbacher.  The companion volume, also available in a bicentennial edition, is Abraham Lincoln: Speeches and Writings 1832-1858.  ?The fullest and most reliable collection of Lincoln's writings ever published.?"" ?The New Republic""",,Bicentennial Jacket,10/01/89,January 1st 2009,[],Hardcover,"['History', 'Biography', 'Politics', 'Nonfiction', 'Civil War', 'American History', 'Presidents', 'Essays', 'Biography Memoir', 'War']",,9781598530384,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347331164l/4645107.jpg,4.43,[],108.0,2.0,,4645107-speeches-and-writings-1859-1865,,,,,97.0,699.0,787,,Library of America,"['436', '164', '75', '13', '11']",,,[],,
Abraham Lopez (Goodreads Author),Going Gone,,English,,"What is a single life worth? In our modern world, where wars are on the cusp of igniting at a moment’s notice, new diseases ravage entire populations, and hidden atrocities erase the lives of thousands, what can the death of a single person mean?It can mean the tenuous line between peace and destruction.Kurt Ramis knows this, as he watches the aftermath of an assassination on his television set. His years in the CIA have prepared him for such a dreadful day.“Rasul” knows this, as he follows his young guide down the streets of New York City, with a gift for his adopted country.The soldiers and sentries of Camelot’s Corridor, deep under the sands of Texas know this, as they prepare the secret bunker for the President’s arrival.Mike Keogh knows this, as he remembers fallen friends, betrayals, and mention of a secretive monster named the Tangerine Demon.Jessie Rosen will know it soon enough, as she descends the steps to Kubrá, to meet her deliverer. Her new family descends those steps as well, calling for their Lord to hear their prayers.Phil Barr begrudgingly knows this, as he cowers in his palatial Hollywood Hills mansion, murderers and thugs auditioning on live TV, sirens ringing in his ears. This wasn’t how his charmed life was supposed to turn out.And DaRWIn knows this best of all, as it predicted the assassination, and the calamitous after-effects some time ago.On a certain day, on a certain street in the Middle East, the taking of a single life will mean everything, and it will shake the foundation of humanity. It will be the pulling of a loose strand in mankind’s tapestry, undoing the progress of a thousand years, ripping apart at the seams countless lives, countless societies.Intertwining lives and stories, some saved and some ended, some Going, some Gone…",,,,January 16th 2018,[],ebook,"['Mystery', 'Drama', 'Contemporary', 'Adult', 'Fiction', 'Young Adult', 'Novels', 'Short Stories']",,9781370113293,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1510136185l/36549981._SX318_.jpg,4.1,[],355.0,4.0,,36549981-going-gone,,,,,99.0,136.0,280,,Self,"['44', '64', '26', '2', '0']",,,[],,
"Abraham Pais, Roger Penrose",Subtle Is the Lord: The Science and the Life of Albert Einstein,,English,,"Since the death of Albert Einstein in 1955 there have been many books and articles written about the man and a number of attempts to ""explain"" relativity. In this new major work Abraham Pais, himself an eminent physicist who worked alongside Einstein in the post-war years, traces the development of Einstein's entire oeuvre. This is the first book which deal comprehensively and in depth with Einstein's science, both the successes and the failures.Running through the book is a completely non-scientific biography (identified in the table of contents by italic type) including many letters which appear in English for the first time, as well as other information not published before.Throughout the preparation of this book, Pais has had complete access to the Einstein Archives (now in the possession of the Hebrew University) and the invaluable guidance of the late Helen Dukas--formerly Einstein's private secretary.",,,11/06/82,September 1st 2005,['Albert Einstein'],Paperback,"['Science', 'Biography', 'Physics', 'Nonfiction', 'History', 'History Of Science', 'Biography Memoir', 'World History', 'Technology', 'Astronomy']",,9780192806727,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348577376l/282459.jpg,4.3,['National Book Award for Science (Hardcover) (1983)'],87.0,1.0,,282459.Subtle_Is_the_Lord,,,,,95.0,1529.0,552,,"Oxford University Press, USA","['850', '394', '205', '52', '28']",,,[],,
Abraham Verghese (Goodreads Author),The Tennis Partner,,English,,"An unforgettable, illuminating story of how men live and how they survive, from the acclaimed New York Times bestselling author of Cutting for Stone.When Abraham Verghese, a physician whose marriage is unraveling, relocates to El Paso, Texas, he hopes to make a fresh start as a staff member at the county hospital. There he meets David Smith, a medical student recovering from drug addiction, and the two men begin a tennis ritual that allows them to shed their inhibitions and find security in the sport they love and with each other. This friendship between doctor and intern grows increasingly rich and complex, more intimate than two men usually allow. Just when it seems nothing can go wrong, the dark beast from David’s past emerges once again—and almost everything Verghese has come to trust and believe in is threatened as David spirals out of control.",,,10/29/98,September 22nd 1999,[],Paperback,"['Nonfiction', 'Memoir', 'Medicine', 'Biography', 'Medical', 'Sports', 'Biography Memoir', 'Book Club', 'Autobiography', 'American']",,9780060931131,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1439923529l/187117._SY475_.jpg,3.9,[],191.0,2.0,,187117.The_Tennis_Partner,,,,,95.0,5876.0,345,,Harper Perennial,"['1489', '2689', '1392', '255', '51']",,,"['El Paso, Texas (United States)']",,
Abraham Verghese (Goodreads Author),Cutting for Stone,,English,,"A sweeping, emotionally riveting first novel - an enthralling family saga of Africa and America, doctors and patients, exile and home.Marion and Shiva Stone are twin brothers born of a secret union between a beautiful Indian nun and a brash British surgeon at a mission hospital in Addis Ababa. Orphaned by their mother’s death in childbirth and their father’s disappearance, bound together by a preternatural connection and a shared fascination with medicine, the twins come of age as Ethiopia hovers on the brink of revolution. Yet it will be love, not politics—their passion for the same woman—that will tear them apart and force Marion, fresh out of medical school, to flee his homeland. He makes his way to America, finding refuge in his work as an intern at an underfunded, overcrowded New York City hospital. When the past catches up to him—nearly destroying him—Marion must entrust his life to the two men he thought he trusted least in the world: the surgeon father who abandoned him and the brother who betrayed him.An unforgettable journey into one man’s remarkable life, and an epic story about the power, intimacy, and curious beauty of the work of healing others.(front flap)",,First Edition,10/28/09,02/03/09,"['Thomas Stone', 'Sister Mary Joseph Praise', 'Marion Stone', 'Shiva Stone']",Hardcover,"['Fiction', 'Historical Fiction', 'Africa', 'Book Club', 'Medicine', 'Ethiopia', 'Medical', 'Novels', 'Literary Fiction', 'Historical']",,9780375414497,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1553715166l/3591262._SX318_.jpg,4.29,"['PEN/Hemingway Foundation Award Nominee (2010)', 'Exclusive Books Boeke Prize Nominee (2011)', 'Indies Choice Book Award for Adult Fiction (2010)', 'Dayton Literary Peace Prize Nominee for Fiction (2010)', 'Wellcome Book Prize Nominee for Shortlist (2009)', 'Goodreads Choice Award Nominee for Fiction (2009)']",15633.0,195.0,,3591262-cutting-for-stone,,,,,95.0,336889.0,541,,Alfred A. Knopf,"['175794', '106563', '38090', '10912', '5530']",,,"['Addis Ababa (Ethiopia)', 'Madras (India)', 'Kochi (India)', 'Aden (Yemen)', 'Djibouti', 'Asmara (Eritrea)', 'Khartoum (Sudan)', 'Nairobi (Kenya)', 'New York City, New York (United States)', 'Boston, Massachusetts (United States)', 'Rome (Italy)']",,
Abraham Verghese (Goodreads Author),My Own Country: A Doctor's Story,,English,,"By the bestselling author of Cutting for Stone, a story of medicine in the American heartland, and confronting one's deepest prejudices and fears. Nestled in the Smoky Mountains of eastern Tennessee, the town of Johnson City had always seemed exempt from the anxieties of modern American life. But when the local hospital treated its first AIDS patient, a crisis that had once seemed an urban problem had arrived in the town to stay. Working in Johnson City was Abraham Verghese, a young Indian doctor specializing in infectious diseases. Dr. Verghese became by necessity the local AIDS expert, soon besieged by a shocking number of male and female patients whose stories came to occupy his mind, and even take over his life. Verghese brought a singular perspective to Johnson City: as a doctor unique in his abilities; as an outsider who could talk to people suspicious of local practitioners; above all, as a writer of grace and compassion who saw that what was happening in this conservative community was both a medical and a spiritual emergency.""",,,11/06/94,April 25th 1995,[],Paperback,"['Nonfiction', 'Memoir', 'Medicine', 'Medical', 'Biography', 'Science', 'Health', 'Autobiography', 'Biography Memoir', 'History']",,9780679752929,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1589461443l/161121._SY475_.jpg,4.2,"['Lambda Literary Award for Biography/Autobiography (1995)', 'National Book Critics Circle Award Nominee for General Nonfiction (1994)']",80.0,1.0,,161121.My_Own_Country,,,,,96.0,10393.0,432,,Vintage,"['4505', '3969', '1481', '327', '111']",,,[],,
Abu Bakr Zafar,To the Lost one,,English,,"Abu Bakr Zafar, author of four books and a person playing a completely different role on social media as compared to others. he is aimed to spread the culture of books reading as his priority and after that he is aimed to change the ideology of living in people. his aim is to infuse hope and faith in people. he wants people to live this life as a source of learning, to get learning and experience from everything they go through because there is always a reason why we go through what we go through and the reason is nothing more than a way to become more strong and learn a lot of things from life. he always goes around with his mysterious pen name that doesn't reflect him through his work but there is a lot more to be revealed and there is a lot more he is aimed to do for people, according to him its just a start. he wrote this book and giving it for free to his readers as a thanks giving for all the support and love they have been showing him over the past one year as well as this book is a gift from him for all of his readers to help them making quarantine productive. i hope you find thishttps://thebooksyard.com/to-the-lost-one",,Ist,,April 9th 2020,[],ebook,[],,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586570564l/53115681._SX318_.jpg,4.91,[],98.0,1.0,,53115681-to-the-lost-one,,,,,98.0,54.0,,,The Books Yard,"['52', '1', '0', '0', '1']",,,[],,
"Abu Bakr Zafar, Saeeda Rauf, Nabiha Hamid, Dua Faiz, Dua Khawaja, Minahil Siddiqi, Wassay Daniyal",The Cure,,English,,"This book ""The Cure"" is the individual collection of inspirational content by seven Instagram writers including Abu Bakr Zafar, author of The Speaking Psycho and Helium. this book is compiled by Abu Bakr Zafar. and published by The Books Yard, basically every writer is representing their curing content to their audience, that will be revealed to your broken heart and tired soul after you will open up the book and for one person, you are not going to have the inspirational and curing address from your favorite writer only, you will be reading and listening to other six writers too, who are there for you to heal your heart and help you inspire your tired soul. and with the healing , to have the idea about what you are doing in your life and what you should do in your life is important and with that idea making a goal is important and with a goal working for is important, and you will see the end and when you look back you gonna regret wasting your time living a life that gave you nothing. get upThis book can be order at https://www.thebooksyard.com/the-cure",,Ist,,September 7th 2019,[],Paperback,[],,9789697952007,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1567846033l/50908627._SX318_SY475_.jpg,4.86,[],99.0,1.0,,50908627-the-cure,,,,,100.0,14.0,170,,The Books Yard,"['12', '2', '0', '0', '0']",,,[],,
