author,title,subtitle,language,categories,description,series,edition,firstPublishDate,published_year,characters,format,genres,isbn10,isbn13,asin,image_url,average_rating,awards,bbeScore,bbeVotes,best_sellers_rank,bookId,buybox_seller,isBestSeller,isEditorsPick,isGoodReadsChoice,likedPercent,numRatings,pages,product_dimensions,publisher,ratingsByStars,ratings_count,seller_name,setting,soldBy,weight
"Ilse Losa, Manuela Bacelar (Ilustradora)",Silka,,Portuguese,,,,,10/30/91,1997,[],Hardcover,[],,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1316941662l/12716423.jpg,4.05,[],97.0,1.0,,12716423-silka,,,,,95.0,37.0,48,,Edições Afrontamento,"['16', '10', '9', '1', '1']",,,[],,
Ilvario (Goodreads Author),The Empireid,,,,"Fiction. Poetry. Vagabond is pleased to announce the launch of THE EMPIREID, by Ilvario, an epic journey in verse. In structured form of 17 line terza rima stanzas (A-B-A, B-C-B, C-D-C, D-E-D, E-F-E, F-F), THE EMPIREID continues the story of the Trojan line of Aeneas, from the founding of Rome to present day. Challenging war, empire and religion, THE EMPIREID (which translates to, ""The Story of the End of Empire"") follows the tale of Horacio, grandson of Venus, and last of the Trojan line, who on the eve of his thirteenth year, in 1453, the year that Constantinople fell, is sent on a quest to Hades, to free the gods of old from a trap set by Pluto, the God of the Underworld, to strip them of their powers, by placing them into an eternal sleep...that trap being monotheism. Following history, legend and myth, the story weaves a tapestry of Mediterranean warfare throughout the 1460's, during the rise of the Ottoman Empire, when much of the world was still unknown, where our hero is taken captive by a band of corsairs. Raised at sea as one of their own, aboard The Crescent Moon, captained by the pirate Reis-el-Khan, Horacio grows to become a seafaring warrior entangled in the expanding wars for conquest and regional power, all the while driven to fulfill his mission, until by fate and circumstance, being made captain, he is propelled between natural and unnatural forces - a blood feud, cat-and-mouse high seas chase on one end and the ethereal forces of other dimensions, pulling and leading him to his ultimate destination...Aethalia, The Island of Venus, from where through the Enfola, the navel connecting heaven, the underworld and earth, Horacio discovers a secret entrance to Hades, and with demons at his heels, and the assistance of a few divine gifts, Horacio must navigate the labyrinth and ever present dangers of the underworld, to find and smash the Infinity Glass, using the Sword of Troy, which he has carried with him all these years, only by which he might free Saturn, the ruler of time and father to all the gods immortal...but to do so he must pay a heavy price. You may purchase at a discount, directly from the publisher at: https://www.vagabondbooks.net/2019/09...",,,,December 1st 2019,[],Paperback,[],,9781936293407,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1567515628l/49535136._SX318_SY475_.jpg,5.0,[],100.0,1.0,,49535136-the-empireid,,,,,100.0,2.0,296,,VAGABOND,[],,,[],,
"Ilya Ilf, Yevgeny Petrov",Golden Calf,,Russian,,"Роман замечательных советских сатириков И.Ильфа и Е.Петрова ""Золотой теленок"" продолжает тему обличения стяжательства, мещанской глупости, бюрократизма, начатую в ""Двенадцати стульях"".",Ostap Bender #2,,10/29/31,2003,[],Hardcover,"['Fiction', 'Russia', 'Classics', 'Humor', 'Russian Literature', 'Adventure', 'Novels', 'Literature', '20th Century', 'Comedy']",,9785782700720,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1180392498l/1034185.jpg,4.45,[],211.0,3.0,,1034185.Golden_Calf,,,,,97.0,7063.0,478,,Intreid Corporation,"['4386', '1758', '712', '147', '60']",,,['U.S.S.R.'],,
"Ilya Ilf, Yevgeny Petrov, Maurice Friedberg (Introduction), John H.C. Richardson (Translation)",The Twelve Chairs,,English,,"Ostap Bender is an unemployed con artist living by his wits in postrevolutionary Soviet Russia. He joins forces with Ippolit Matveyevich Vorobyaninov, a former nobleman who has returned to his hometown to find a cache of missing jewels which were hidden in some chairs that have been appropriated by the Soviet authorities. The search for the bejeweled chairs takes these unlikely heroes from the provinces to Moscow to the wilds of Soviet Georgia and the Trans-caucasus mountains; on their quest they encounter a wide variety of characters: from opportunistic Soviet bureaucrats to aging survivors of the prerevolutionary propertied classes, each one more selfish, venal, and ineffective than the one before.",Ostap Bender #1,,10/28/28,April 2nd 1997,"['Остап Бендер', 'Ипполит Матвеевич Воробьянинов', 'Шура Балаганов', 'Михаил Самуэлевич Паниковский', 'Адам Козлевич', 'Александр Иванович Корейко', 'Зося Синицкая']",Paperback,"['Fiction', 'Russia', 'Classics', 'Russian Literature', 'Humor', 'Literature', '20th Century', 'Adventure', 'Novels', 'Historical Fiction']",,9780810114845,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348256729l/158516.jpg,4.42,['Национална награда „Христо Г. Данов“ for Преводна художествена литература (2005)'],637.0,9.0,,158516.The_Twelve_Chairs,,,,,97.0,19862.0,395,,Northwestern University Press,"['11905', '5168', '2106', '505', '178']",,,['U.S.S.R.'],,
"Ilya Ilf, Лиляна Минкова (Translator), Yevgeny Petrov",Дванайсетте стола. Златният телец,,Bulgarian,,"""Забавно и прекрасно четиво, книгите на Илф и Петров осветляват читателя повече, отколкото дузина социологически и политологически трудове.""Исак Б. Сингер""Иля Илф и Евгений Петров са несравними в тънкия си присмех към рецептите, налагани от съветската идеология.""Джефри Брукс""Илф и Петров се допълваха взаимно – хапливата сатира на Илф беше хубава подправка към хумора на Петров. Чест им прави, че искаха да надвият равнодушието, грубостта, високомерието.""Иля Еренбург""Илф и Петров са гениални, съвършено първокласни!""Владимир Набоков",Ostap Bender #1-2,,11/06/31,2008,[],Paperback,"['Russia', 'Classics', 'Fiction', 'Humor', 'Russian Literature', 'Adventure', 'Crime', 'Comedy']",,9789545973352,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1281274072l/8797920.jpg,4.66,[],87.0,1.0,,8797920,,,,,98.0,4374.0,672,,ФАМА,"['3315', '736', '241', '63', '19']",,,[],,
Ilyan Kei Lavanway (Goodreads Author),Earth Sink,,,,"Earth Sink is a challenging and insightful read that demands an attentive mind and some awareness of the sociopolitical trends going on in America and around the world. Secret societies, banking cartels, and terrorist regimes have been funding and grooming political candidates for the highest offices of American government. A one man sleeper cell has been in play since 2008. The American people blindly voted him into position. Or did they? In a day when it is becoming a crime to worship Jesus Christ, signs of the times and biblical prophecies are unfolding at ever increasing rates. The story starts way back in a time veiled from your mind, when you fought a war you don't remember, a war for your very right to be born. Events playing out on Earth are extensions of that war. The original foes know you better than you know yourself, and they cannot be killed. They were never alive. The story is a fictional dramatization framed around principles of eternal truth. Earth Sink will penetrate your soul to the core. You will not be able to remain neutral or indifferent after reading this book in its entirety. The open minded reader will find answers to some of man’s most profound questions and will likely come away with even more questions and some intensely emotional opinions. Earth Sink contains personal dreams experienced by the author and is based in part on the author's dreams. It is written mostly in narrative form with very little dialog. The eternal future of every individual on earth, alive or dead, hangs in the balance. A simple vicarious work can tip the scales toward eternal life. The sheer volume of vicarious work to be done is astronomical. Scant few ever attempt it. Will they endure long enough to complete the work, or will they succumb to the swelling tides of evil? While offering insights into theological anthropology and eschatology, Earth Sink depicts the tragic results of prevailing modern societal trends. The book exposes the primordial roots of political influences operating works of darkness that drive a progressive global state of affairs that exclusively favors the world's elites at the expense of liberty and individual freedoms. Earth Sink warns about the deliberate dismantling of the United States constitution from the inside by a compromised and corrupted executive branch of American government collaborating with secret combinations of banking cartels, mega corporations, and terrorist organizations. The most powerful position in the world is handed over to diabolical figures bent on seating a world government that opposes every virtue that once set mankind above beasts. The catastrophic consequences of globalized mainstream sociopolitical movements leading up to the second coming of Jesus Christ are unrelentingly drilled home in overwhelmingly graphic detail unleashed from the vivid and explosive imagination of the author. Earth Sink does not skimp on cataclysmic mayhem and apocalyptic doom. Take heed if you want to live. End times have already been underway longer than you realize. Earth Sink is a scathing and brutal portent. The author is absolutely unmindful of reader sensitivity. He employs no semblance of political correctness. Some readers may find parts of the story extremely disturbing, offensive, and controversial. Though written as fiction, the story alludes to the serious truth of what is going on around us and among us right now. In addition to whetting the inquisitive mind with a glimpse of cutting edge science and futuristic technologies, Earth Sink is both politically relevant and spiritually applicable to everyone. It describes a globalized society driven by influences that promote and then exploit worldwide pacifism, greed, envy, pride, and chaos which in turn drives a desperate need for change. Upon that desperate need for change, the world's elites slide into coveted positions of absolute power and total control while their bovine, unthinking constituents and porcine subjects wallow in passive complacency, recklessly relying on the mercies of those they have allowed to gain power over them. All will be well, or will it? Earth Sink extrapolates a possible future from past and present issues. Read the story as if it were real. Some of it is unequivocally real. Some of it may become real. Ponder it carefully and decide for yourself what is real and what is fiction. Beware, your time will soon run out. Earth Sink was written to do more than merely entertain. It was written as a wake up call to change lives, hopefully for the better.",,,,May 24th 2010,[],Paperback,[],,9780976800439,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1301480915l/10922494.jpg,3.25,[],100.0,1.0,,10922494-earth-sink,,,,,75.0,4.0,496,,Ilyan Kei Lavanway,[],,,[],,
Ilyan Kei Lavanway (Goodreads Author),Intelligent Universe,,English,,"This book addresses cosmology and theology from an unconventional and eternal perspective. Find Intelligent Universe on Amazon Kindle, search ASIN B00CYAENDY. Also at Smashwords in multiple eBook formats.Ancient records suggest that universes, galaxies, stars, and planets are alive and sentient and capable of communicating with their Creator, as are the peoples who inhabit them. What does our universe look like? What does it have in common with human physiology? How are we connected to it? What natural infrastructures are designed into it? What did the inhabitants of Babel intend to accomplish when they started building a pyramid? What of our Heavenly progenitors? Is there an eternal pattern of creation, opposition, and redemption common to the Fathers of our God? Are human beings mere creations of God, or are we His literal offspring? Inquiring minds and sincere hearts may find a springboard to soul stretching questions in this candid, concise, and well sourced work.",,,,May 22nd 2013,[],ebook,[],,9781301208272,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1370354849l/18039261.jpg,4.67,[],97.0,1.0,,18039261-intelligent-universe,,,,,100.0,3.0,,,Ilyan Kei Lavanway,[],,,[],,
Ilyan Kei Lavanway (Goodreads Author),The Modern Day Gadianton Golden Boy,,English,,This short story is a politically charged speculative thriller composed in 2008. It was visionary when originally written. It is alarmingly uncanny today. The story links the current usurpation of American executive power to an ancient order of secrecy that employed dark oaths to murder and get gain. Prophetic warnings both ancient and modern come into play in this provocative narration.,,,,May 9th 2012,[],ebook,[],,9781452404585,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1432758700l/16032311._SY475_.jpg,5.0,[],98.0,1.0,,16032311-the-modern-day-gadianton-golden-boy,,,,,100.0,2.0,8,,Ilyan Kei Lavanway,[],,,[],,
Ilyan Kei Lavanway (Goodreads Author),Post Omerican Easter,,English,,Post Omerican Easter offers a powerfully touching encounter and an imperative message. Experience the significance of Easter up close and personal in a way you never considered. Available on Amazon Kindle under ASIN B0086D9RUM and all eBook formats at Smashwords under ISBN 9781452426693,,,,May 8th 2012,[],Kindle Edition,[],,B0086D9RUM,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1376929246l/18343870.jpg,5.0,[],94.0,1.0,,18343870-post-omerican-easter,,,,,,1.0,14,,Ilyan Kei Lavanway,[],,,[],,
Ilyan Kei Lavanway (Goodreads Author),Sevenfold,,English,,"Sevenfold by Ilyan Kei Lavanway is available on Amazon Kindle and all popular eBook formats at Smashwords. Search ASIN B00EMMD36U or ISBN 9781301860357. Young wife, Gracie yearns for renewed innocence. Abiathar wants to secure it for her. Their trek has been anything but blissful. Stomach their journey, and let your faith be strengthened through their experience. Glimpse tribulations and miracles future pioneers may expect as you live vicariously through the life of this young family.",,,,August 17th 2013,[],Kindle Edition,[],,B00EMMD36U,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1376911934l/18342940.jpg,4.2,[],95.0,1.0,,18342940-sevenfold,,,,,90.0,10.0,18,,Ilyan Kei lavanway,"['5', '4', '0', '0', '1']",,,[],,
"Ilyasah Shabazz, Kekla Magoon (Goodreads Author)",X,,,,"Winner of the 2016 NAACP Image Award for Outstanding Literary Work for Youth/TeensA 2016 Coretta Scott King Author Honor BookCowritten by Malcolm X’s daughter, this riveting and revealing novel follows the formative years of the man whose words and actions shook the world.Malcolm Little’s parents have always told him that he can achieve anything, but from what he can tell, that’s a pack of lies—after all, his father’s been murdered, his mother’s been taken away, and his dreams of becoming a lawyer have gotten him laughed out of school. There’s no point in trying, he figures, and lured by the nightlife of Boston and New York, he escapes into a world of fancy suits, jazz, girls, and reefer. But Malcolm’s efforts to leave the past behind lead him into increasingly dangerous territory. Deep down, he knows that the freedom he’s found is only an illusion—and that he can’t run forever.X follows Malcolm from his childhood to his imprisonment for theft at age twenty, when he found the faith that would lead him to forge a new path and command a voice that still resonates today.",,,January 6th 2015,August 2nd 2016,['Malcolm Little'],Paperback,"['Historical Fiction', 'Young Adult', 'Fiction', 'Historical', 'African American', 'Teen', 'Cultural', 'Audiobook', 'Race', 'Coming Of Age']",,9780763690922,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1457891717l/28814866.jpg,3.89,"[""National Book Award Nominee for Young People's Literature (2015)"", 'Rhode Island Teen Book Award Nominee (2018)', 'Coretta Scott King Book Award Nominee for Author Honor (2016)', 'Walter Dean Myers Award Nominee for Honor Book (2016)']",15.0,1.0,,28814866-x,,,,,94.0,2614.0,384,,Candlewick Press,"['689', '1126', '652', '113', '34']",,,"['Lansing, Michigan (United States)', 'Boston, Massachusetts (United States)', 'Harlem, New York City, New York (United States)']",,
Iman Zahra,Aku Suka Dia,,Malay,,"Nia Deliya dan Dennis Lee bersahabat baik. Disebabkan suatu insiden, timbul salah faham antara mereka hingga merenggangkan perhubungan mereka. Selepas bertahun-tahun terpisah, mereka dipertemukan semula. Mereka tidak lagi seperti dahulu. Mereka seperti orang asing di mata orang lain dan masing-masing tidak pernah menyatakan kepada sesiapa yang mereka saling mengenali suatu ketika dahulu.",,,,March 6th 2013,[],Paperback,[],,9789674011840,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388381099l/20351505.jpg,3.92,[],99.0,1.0,,20351505-aku-suka-dia,,,,,85.0,13.0,392,,PTS One Sdn Bhd,"['6', '2', '3', '2', '0']",,,[],,
Imants Ziedonis,Krāsainas pasakas,,Latvian,,"Māksliniece Ieva Maurīte. Eduarda Groševa vāka noformējums. Katrai krāsai sava pasaka – gan baltajai, gan sarkanajai, gan zaļajai un citām.",,,10/30/73,1997,[],Paperback,"['Childrens', 'Fantasy', 'Classics', 'Short Stories', 'Fiction']",,9789984045382,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1315670364l/2099147.jpg,4.17,[],98.0,1.0,,2099147.Kr_sainas_pasakas,,,,,95.0,526.0,56,,Zvaigzne ABC,"['240', '168', '90', '21', '7']",,,[],,
Imbolo Mbue (Goodreads Author),Behold the Dreamers,,English,,"Jende Jonga, a Cameroonian immigrant living in Harlem, has come to the United States to provide a better life for himself, his wife, Neni, and their six-year-old son. In the fall of 2007, Jende can hardly believe his luck when he lands a job as a chauffeur for Clark Edwards, a senior executive at Lehman Brothers. Clark demands punctuality, discretion, and loyalty—and Jende is eager to please. Clark’s wife, Cindy, even offers Neni temporary work at the Edwardses’ summer home in the Hamptons. With these opportunities, Jende and Neni can at last gain a foothold in America and imagine a brighter future. However, the world of great power and privilege conceals troubling secrets, and soon Jende and Neni notice cracks in their employers’ façades. When the financial world is rocked by the collapse of Lehman Brothers, the Jongas are desperate to keep Jende’s job—even as their marriage threatens to fall apart. As all four lives are dramatically upended, Jende and Neni are forced to make an impossible choice.",,,03/15/16,June 26th 2017,"['Jende Jonga', 'Neni', 'Clark Edwards', 'Cindy Edwards']",Paperback,"['Fiction', 'Africa', 'Contemporary', 'Audiobook', 'Literary Fiction', 'New York', 'Adult Fiction', 'Adult', 'Novels', 'Cameroon']",,9780525509714,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1498483394l/35259724._SY475_.jpg,3.94,"['PEN/Faulkner Award for Fiction (2017)', 'PEN Open Book Award Nominee for Longlist (2017)', 'Andrew Carnegie Medal Nominee for Fiction (2017)', 'Goodreads Choice Award Nominee for Debut Goodreads Author (2016)']",435.0,5.0,,35259724-behold-the-dreamers,,,,,95.0,60631.0,400,,Random House Trade,"['15634', '29124', '13139', '2089', '645']",,,"['Harlem, New York City, New York (United States)']",,
"Immaculée Ilibagiza, Steve Erwin (Contributor)",Left to Tell: Discovering God Amidst the Rwandan Holocaust,,English,,"Immaculee Ilibagiza grew up in a country she loved, surrounded by a family she cherished. But in 1994 her idyllic world was ripped apart as Rwanda descended into a bloody genocide. Immaculee’s family was brutally murdered during a killing spree that lasted three months and claimed the lives of nearly a million Rwandans.Incredibly, Immaculee survived the slaughter. For 91 days, she and seven other women huddled silently together in the cramped bathroom of a local pastor while hundreds of machete-wielding killers hunted for them. It was during those endless hours of unspeakable terror that Immaculee discovered the power of prayer, eventually shedding her fear of death and forging a profound and lasting relationship with God. She emerged from her bathroom hideout having discovered the meaning of truly unconditional love—a love so strong she was able seek out and forgive her family’s killers.The triumphant story of this remarkable young woman’s journey through the darkness of genocide will inspire anyone whose life has been touched by fear, suffering, and loss.",,,02/15/06,June 1st 2007,"['Immaculee', 'Aimable', 'Pastor Murinzi', 'Damascene', 'Vianney']",Paperback,"['Nonfiction', 'Memoir', 'Biography', 'History', 'Africa', 'Rwanda', 'Religion', 'Christian', 'Autobiography', 'Inspirational']",,9781401908973,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328860563l/408615.jpg,4.43,[],1007.0,12.0,,408615.Left_to_Tell,,,,,97.0,38858.0,214,,Hay House,"['23051', '10980', '3633', '745', '449']",,,[],,
"Immaculée Ilibagiza, Steve Erwin, Rick Warren (Foreword by)",Led by Faith: Rising from the Ashes of the Rwandan Genocide,,English,,"For three months in the spring of 1994, the African nation of Rwanda descended into one of the most vicious and bloody genocides the world has ever seen. Immaculée Ilibagiza, a young university student, miraculously survived the savage killing spree that left most of her family, friends, and a million of her fellow citizens dead. Immaculée’s remarkable story of survival was documented in her first book, Left to Tell: Discovering God Amidst the Rwandan Holocaust.In Led By Faith, Immaculée takes us with her as her remarkable journey continues. Through her simple and eloquent voice, we experience her hardships and heartache as she struggles to survive and to find meaning and purpose in the aftermath of the holocaust. It is the story of a naïve and vulnerable young woman, orphaned and alone, navigating through a bleak and dangerously hostile world with only an abiding faith in God to guide and protect her. Immaculée fends off sinister new predators, seeks out and comforts scores of children orphaned by the genocide, and searches for love and companionship in a land where hatred still flourishes. Then, fearing again for her safety as Rwanda’s war-crime trials begin, Immaculée flees to America to begin a new chapter of her life as a refugee and immigrant—a stranger in a strange land.With the same courage and faith in God that led her through the darkness of genocide, Immaculée discovers a new life that was beyond her wildest dreams as a small girl in a tiny village in one of Africa’s poorest countries.It is in the United States, her adopted country, where Immaculée can finally look back at all that has happened to her and truly understand why God spared her life . . . so that she would be left to tell her story to the world.",,,09/16/08,September 15th 2009,[],Paperback,"['Nonfiction', 'Memoir', 'Biography', 'Africa', 'Catholic', 'Rwanda', 'Autobiography', 'Religion', 'Spirituality', 'History']",,9781401918880,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328770399l/2921701.jpg,4.42,[],98.0,1.0,,2921701-led-by-faith,,,,,98.0,1601.0,324,,Hay House,"['911', '498', '154', '27', '11']",,,[],,
Immanuel Birmelin,Budgerigars,,English,,"The budgerigar, better known in America as the parakeet or the budgie, is among the most popular birds kept as pets. Here is information on the budgerigar in its native habitat, plus expert advice on caging, feeding, breeding, health maintenance, and protecting the bird from accidents and hazards.",,,,August 1st 1998,[],Paperback,['Nonfiction'],,9780764106620,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1267855077l/3202205.jpg,3.8,[],33.0,1.0,,3202205-budgerigars,,,,,80.0,10.0,64,,B.E.S. Publishing,"['4', '3', '1', '1', '1']",,,[],,
Immanuel Kant,Practical Philosophy,,,Philosophy,This 1997 book was the first English translation of all Kant's writings on moral and political philosophy in a single volume.,,,,1999.0,,,,0521654084,9780521654081,,http://books.google.com/books/content?id=0hCsbUjFiBwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,4.09,,,,,,,,,,,,704.0,,,,279.0,,,,
"Immanuel Kant, Mary J. Gregor (Translator), Andrews Reath (Introduction)",Critique of Practical Reason,,English,,"This seminal text in the history of moral philosophy elaborates the basic themes of Kant's moral theory, gives the most complete statement of his highly original theory of freedom of the will, and develops his practical metaphysics. This new edition, prepared by an acclaimed translator and scholar of Kant's practical philosophy, presents the first new translation of the work to appear for many years, together with a substantial and lucid introduction.",Cambridge Texts in the History of Philosophy,,11/06/88,November 13th 1997,[],Paperback,"['Philosophy', 'Nonfiction', 'Classics', 'German Literature', 'Politics', '18th Century', 'Psychology', 'Literature', 'Reference', 'Theory']",,9780521599627,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1421707935l/154072.jpg,3.93,[],66.0,1.0,,154072.Critique_of_Practical_Reason,,,,,91.0,9529.0,181,,Cambridge University Press,"['3410', '3126', '2151', '604', '238']",,,[],,
"Immanuel Kant, Mary J. Gregor (translator), Christine M. Korsgaard (introduction)",Groundwork of the Metaphysics of Morals,,English,,"Immanuel Kant's Groundwork of the Metaphysics of Morals ranks alongside Plato's Republic and Aristotle's Nicomachean Ethics as one of an influential work in moral philosophy. Its aim is to search for and establish the supreme principle of morality, the categorical imperative. He argues that every human being is an end in himself or herself, never to be used as a means by others, and that moral obligation is an expression of the human capacity for autonomy or self-government. The introduction examines and explains Kant's argument.",Cambridge Texts in the History of Philosophy,,10/28/85,April 28th 1998,[],Paperback,"['Philosophy', 'Nonfiction', 'Classics', 'German Literature', 'School', 'College', '18th Century', 'Academic', 'Read For School', 'Metaphysics']",,9780521626958,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1398209445l/60080.jpg,3.83,[],282.0,3.0,,60080.Groundwork_of_the_Metaphysics_of_Morals,,,,,90.0,16570.0,120,,Cambridge University Press,"['5200', '5600', '4048', '1232', '490']",,,[],,
"Immanuel Kant, Paul Guyer (Editor), Allen W. Wood (Editor)",Critique of Pure Reason,,English,,"
  'The purpose of this critique of pure speculative reason consists in the attempt to change the old procedure of metaphysics and to bring about a complete revolution'
Kant's Critique of Pure Reason (1781) is the central text of modern philosophy. It presents a profound and challenging investigation into the nature of human reason, its knowledge and its illusions. Reason, Kant argues, is the seat of certain concepts that precede experience and make it possible, but we are not therefore entitled to draw conclusions about the natural world from these concepts. The Critique brings together the two opposing schools of philosophy: rationalism, which grounds all our knowledge in reason, and empiricism, which traces all our knowledge to experience. Kant's transcendental idealism indicates a third way that goes far beyond these alternatives.",,,10/28/81,January 7th 1999,[],Paperback,"['Philosophy', 'Nonfiction', 'Classics', 'German Literature', '18th Century', 'Metaphysics', 'Science', 'Unfinished', 'Academic', 'Reference']",,9780521657297,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348663530l/18288.jpg,3.95,[],1006.0,12.0,,18288.Critique_of_Pure_Reason,,,,,90.0,27930.0,796,,Cambridge University Press,"['10752', '8718', '5697', '1847', '916']",,,[],,
"Immanuel Kant, Werner S. Pluhar (Translator)",Critique of Judgment,,English,,"In THE CRITIQUE OF JUDGMENT (1790), Immanuel Kant (1724-1804) seeks to establish the a priori principles underlying the faculty of judgment, just as he did in his previous critiques of pure and practical reason. The first part deals with the subject of our aesthetic sensibility; we respond to certain natural phenomena as beautiful, says Kant, when we recognize in nature a harmonious order that satisfies the mind's own need for order. The second half of the critique concentrates on the apparent teleology in nature's design of organisms. Kant argues that our minds are inclined to see purpose and order in nature and this is the main principle underlying all of our judgments. Although this might imply a super sensible Designer, Kant insists that we cannot prove a supernatural dimension or the existence of God. Such considerations are beyond reason and are solely the province of faith.",,,11/06/90,April 1st 1987,[],Paperback,"['Philosophy', 'Nonfiction', 'Classics', 'German Literature', 'Art', 'Theory', '18th Century', 'Germany', 'Politics', 'Academic']",,9780872200258,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405624411l/375410.jpg,4.09,[],64.0,1.0,,375410.Critique_of_Judgment,,,,,94.0,7666.0,688,,"Hackett Publishing Company, Inc.","['3303', '2369', '1502', '352', '140']",,,[],,
Immanuel Kant;J. M. D. Meiklejohn,Critique of Pure Reason,,,Philosophy,"In his monumental Critique of Pure Reason, German philosopher Immanuel Kant (1724–1804) argues that human knowledge is limited by the capacity for perception. He attempts a logical designation of two varieties of knowledge: a posteriori, the knowledge acquired through experience; and a priori, knowledge not derived through experience. Kant maintains that the most practical forms of human knowledge employ the a priori judgments that are possible only when the mind determines the conditions of its own experience. This accurate translation by J. M. Meiklejohn offers a simple and direct rendering of Kant's work that is suitable for readers at all levels.",,,,2003.0,,,,0486432548,9780486432540,,http://books.google.com/books/content?id=U75JGtgpDt0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.94,,,,,,,,,,,,480.0,,,,69.0,,,,
"Immanuel Wallerstein, إيمانويل والرشتاين, أكرم علي حمدان (Translator)",تحليل النظم الدولية,,Arabic,,"In World-Systems Analysis, Immanuel Wallerstein provides a concise and accessible introduction to the comprehensive approach that he pioneered thirty years ago to understanding the history and development of the modern world. Since Wallerstein first developed world-systems analysis, it has become a widely utilized methodology within the historical social sciences and a common point of reference in discussions of globalization. Now, for the first time in one volume, Wallerstein offers a succinct summary of world-systems analysis and a clear outline of the modern world-system, describing the structures of knowledge upon which it is based, its mechanisms, and its future.Wallerstein explains the defining characteristics of world-systems analysis: its emphasis on world-systems rather than nation-states, on the need to consider historical processes as they unfold over long periods of time, and on combining within a single analytical framework bodies of knowledge usually viewed as distinct from one another—such as history, political science, economics, and sociology. He describes the world-system as a social reality comprised of interconnected nations, firms, households, classes, and identity groups of all kinds. He identifies and highlights the significance of the key moments in the evolution of the modern world-system: the development of a capitalist world-economy in the sixteenth-century, the beginning of two centuries of liberal centrism in the French Revolution of 1789, and the undermining of that centrism in the global revolts of 1968. Intended for general readers, students, and experienced practitioners alike, this book presents a complete overview of world-systems analysis by its original architect.",,,08/27/04,2015,[],Paperback,"['History', 'Sociology', 'Nonfiction', 'Economics', 'Politics', 'World History', 'International Relations', 'Philosophy', 'Political Science', 'Academic']",,9780822334422,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1520198196l/28165571._SX318_.jpg,3.86,[],195.0,2.0,,28165571,,,,,92.0,1007.0,128,,مركز الجزيرة للدراسات,"['273', '417', '239', '58', '20']",,,[],,
Imogen Binnie (Goodreads Author),Nevada,,English,,"Nevada is the darkly comedic story of Maria Griffiths, a young trans woman living in New York City and trying to stay true to her punk values while working retail. When she finds out her girlfriend has lied to her, the world she thought she'd carefully built for herself begins to unravel, and Maria sets out on a journey that will most certainly change her forever.",,,,April 2nd 2013,[],Paperback,"['Fiction', 'Queer', 'LGBT', 'Transgender', 'Contemporary', 'Gender', 'Adult', 'Novels', 'Queer Lit', 'Adult Fiction']",,9780983242239,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1359770508l/17313660.jpg,4.01,"['Lambda Literary Award Nominee for Transgender Fiction (2014)', 'MOTHA Award for Books/Publications of the Year (2013)']",99.0,1.0,,17313660-nevada,,,,,92.0,3370.0,262,,Topside Press,"['1270', '1206', '637', '185', '72']",,,[],,
