author,title,subtitle,language,categories,description,series,edition,firstPublishDate,published_year,characters,format,genres,isbn10,isbn13,asin,image_url,average_rating,awards,bbeScore,bbeVotes,best_sellers_rank,bookId,buybox_seller,isBestSeller,isEditorsPick,isGoodReadsChoice,likedPercent,numRatings,pages,product_dimensions,publisher,ratingsByStars,ratings_count,seller_name,setting,soldBy,weight
Tere Liye (Goodreads Author),"Kau, Aku & Sepucuk Angpau Merah",,Indonesian,,"Ada tujuh miliar penduduk bumi saat ini. Jika separuh saja dari mereka pernah jatuh cinta, maka setidaknya akan ada satu miliar lebih cerita cinta. Akan ada setidaknya 5 kali dalam setiap detik, 300 kali dalam semenit, 18.000 kali dalam setiap jam, dan nyaris setengah juta sehari-semalam, seseorang entah di belahan dunia mana, berbinar, harap-harap cemas, gemetar, malu-malu menyatakan perasaanya. Apakah Kau, Aku, dan Sepucuk Angpau Merah ini sama spesialnya dengan miliaran cerita cinta lain? Sama istimewanya dengan kisah cinta kita? Ah, kita tidak memerlukan sinopsis untuk memulai membaca cerita ini. Juga tidak memerlukan komentar dari orang-orang terkenal. Cukup dari teman, kerabat, tetangga sebelah rumah. Nah, setelah tiba di halaman terakhir, sampaikan, sampaikan ke mana-mana seberapa spesial kisah cinta ini. Ceritakan kepada mereka. Seperti biasa, Tere Liye selalu bisa mencungkil hal-hal istimewa dari kehidupan yang tidak menarik perhatian. Belinda, calon dokter gigiTentang cinta pertama yang begitu memukau, mengajari tetapi tidak menggurui. Ayu Aditya Saputri, calon guru SLB Jika selama ini kita sering dijejali cerita cinta termehek-mehek, maka Borno dan Mei adalah orisinal cerita cinta tentang pengorbanan yang tidak akan membuat kita menjadi mellow. Ariza, guru TK Novel yang berbeda. Mengangkat profesi yang tidak pernah ada di novel mana pun. Kisah cinta yang sederhana, indah, dan klasik. Umi Futikhah, guruSaya berdoa semoga saya bisa menjadikan anak lelaki saya “bujang berhati paling lurus” seperti Borno. Amin. Putri, buruh pabrik",,,01/17/12,January 19th 2012,[],Paperback,"['Novels', 'Romance', 'Fiction', 'Indonesian Literature', 'Contemporary', 'Love', 'Family', 'Asian Literature', 'Literature', 'Chick Lit']",,9789792279139,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1326688274l/13414402.jpg,4.15,[],187.0,2.0,,13414402-kau-aku-sepucuk-angpau-merah,,,,,95.0,6782.0,512,,Gramedia Pustaka Utama,"['2957', '2381', '1084', '243', '117']",,,[],,
Tere Liye (Goodreads Author),Negeri Para Bedebah,,Indonesian,,"Di negeri para bedebah, kisah fiksi kalah seru dibanding kisah nyata.

Di negeri para bedebah, musang berbulu domba berkeliaran di halaman rumah.

Tetapi setidaknya, Kawan, di negeri para bedebah, petarung sejati tidak akan pernah berkhianat.",Negeri Para Bedebah #1,,,July 2012,[],Paperback,"['Fiction', 'Novels', 'Indonesian Literature', 'Thriller', 'Action', 'Crime', 'Adventure', 'Politics', 'Family', 'Mystery']",,9789792285529,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1340606900l/15721334.jpg,4.3,"['Kusala Sastra Khatulistiwa Nominee for Fiksi - longlist (2012)', 'Anugerah Pembaca Indonesia for Penulis dan Buku Fiksi Terfavorit (2012)']",371.0,4.0,,15721334-negeri-para-bedebah,,,,,96.0,7118.0,440,,Gramedia Pustaka Utama,"['3590', '2437', '835', '142', '114']",,,[],,
Tere Liye (Goodreads Author),Negeri Di Ujung Tanduk,,Indonesian,,"Di Negeri di Ujung Tanduk kehidupan semakin rusak, bukan karena orang jahat semakin banyak, tapi semakin banyak orang yang memilih tidak peduli lagi.Di Negeri di Ujung Tanduk, para penipu menjadi pemimpin, para pengkhianat menjadi pujaan, bukan karena tidak ada lagi yang memiliki teladan, tapi mereka memutuskan menutup mata dan memilih hidup bahagia sendirian.Tapi di Negeri di Ujung Tanduk setidaknya, kawan, seorang petarung sejati akan memilih jalan suci, meski habis seluruh darah di badan, menguap segenap air mata, dia akan berdiri paling akhir, demi membela kehormatan.",Negeri Para Bedebah #2,,,April 2013,[],Paperback,"['Fiction', 'Novels', 'Indonesian Literature', 'Thriller', 'Action', 'Politics', 'Family', 'Adventure', 'Crime', 'Young Adult']",,9789792294293,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1362818782l/17566144.jpg,4.24,['Anugerah Pembaca Indonesia Nominee for Penulis dan Buku Fiksi Terfavorit - Shortlist & Sampul Buku Fiksi Terfavorit - Shortlist (2013)'],188.0,2.0,,17566144-negeri-di-ujung-tanduk,,,,,96.0,4096.0,360,,Gramedia Pustaka Utama,"['1900', '1478', '571', '105', '42']",,,[],,
Tere Liye (Goodreads Author),Moga Bunda Disayang Allah,,Indonesian,,"Diangkat dari salah satu kisah nyata paling mengharukan, ditulis kembali dari salah satu film terbaik sepanjang masa.",,,10/30/06,2007,[],Paperback,"['Novels', 'Fiction', 'Indonesian Literature', 'Family', 'Adult', 'Childrens', 'Drama', 'Inspirational']",,9789793210797,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1303475843l/1446506.jpg,4.1,[],127.0,2.0,,1446506.Moga_Bunda_Disayang_Allah,,,,,94.0,5308.0,308,,Republika,"['2257', '1724', '1006', '227', '94']",,,[],,
Tere Liye (Goodreads Author),Rembulan Tenggelam Di Wajahmu,,Indonesian,,"Tutup mata kita. Tutup pikiran kita dari carut- marut kehidupan. Mari berpikir takjim sejenak. Bayangkan saat ini ada satu malaikat bersayap indah datang kepada kita, lantas lembut berkata: Aku memberikan kau kesempatan hebat. Lima kesempatan untuk bertanya tentang rahasia kehidupan, dan aku akan menjawabnya langsung sekarang. Lima Pertanyaan. Lima jawaban. Apakah pertanyaan pertamamu? Maka apakah kita akan bertanya: Apakah cinta itu? Apakah hidup ini adil? Apakah kaya adalah segalanya? Apakah kita memilki pilihan dalam hidup? Apakah makna kehilangan?Ray (tokoh utama dalam kisah ini), ternyata memiliki kecamuk pertanyaan sendiri. Lima pertanyaan sebelum akhirnya dia mengerti makna hidup dan kehidupannya.Siapkan energi Anda untuk memasuki dunia Fantasi Tere-Liye tentang perjalanan hidup. Di sini hanya ada satu rumus: semua urusan adalah sederhana. Maka mulailah membaca dengan menghela nafas lega",,,10/28/09,February 28th 2009,"['Ray', 'Rehan', 'Gigi Kelinci']",Paperback,"['Novels', 'Fiction', 'Indonesian Literature', 'Romance', 'Drama', 'Inspirational', 'Philosophy', 'Literature', 'Family', 'Asian Literature']",,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1236734744l/1376124.jpg,4.29,[],618.0,7.0,,1376124.Rembulan_Tenggelam_Di_Wajahmu,,,,,95.0,9021.0,,,Penerbit Republika,"['4741', '2751', '1116', '249', '164']",,,[],,
Tere Liye (Goodreads Author),Hafalan Shalat Delisa,,Indonesian,,"Delisa anak perempuan yang bermata hijau, bening dan umurnya baru mencecah lima tahun. Dia hidup dalam keluarganya yang sebegitu, dia cuba menghafal bacaan dalam solat dengan bantuan ibu dan kakaknya.Namun Tuhan lebih tahu apa yang lebih baik untuk hamba-Nya. Tsunami datang melumatka senyuman pada wajah Delisa. Tsunami mengambil segala-galanya, keluarga juga kaki kecilnya. Yang tersisa, hanya dia dan ayahnya, dan dalam keadaan sebegitu apakah Delisa mampu tetap tersenyum seperti dahulu dan menyudahkan hafalannya?",,,10/28/05,2007,"['Delisa', 'Aisyah', 'Zahra', 'Fatimah']",Paperback,"['Novels', 'Fiction', 'Indonesian Literature', 'Islam', 'Family', 'Religion', 'Childrens', 'Drama', 'Young Adult', 'Asian Literature']",,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1303475676l/1376220.jpg,4.23,[],412.0,5.0,,1376220.Hafalan_Shalat_Delisa,,,,,95.0,9129.0,248,,Republika,"['4484', '2839', '1392', '292', '122']",,,['Lhok Nga (Indonesia)'],,
Tere Liye (Goodreads Author),The Gogons: James & the Incredible Incident,,Indonesian,,"Mereka awalnya berenam!Dipertemukan tak sengaja oleh takdir huruf pertama.Bertabiat laksana bumi dan langit.Mereka sekarang tetap berenam!Cowok-cowok metroseksual dengan masalah superserius!Riang-tertawa menjalani manis persahabatan.Yang tidak pernah mereka sadari,Persahabatan itu mulai menembus batas-batas rasionalitas.Ketika satu per satu berguguran oleh tragedi menyakitkan yang sulit dimengerti. Ketika persahabatan menuntut lebih dari sekadar kebersamaan.Mereka awalnya berenam!Entah menjadi berapalah di ujung cerita!",,,,February 2006,[],Paperback,"['Fiction', 'Indonesian Literature', 'Romance', 'Novels']",,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1303744744l/1836143.jpg,3.73,[],96.0,1.0,,1836143.The_Gogons,,,,,85.0,541.0,288,,Gramedia Pustaka Utama,"['171', '163', '126', '53', '28']",,,[],,
Tere Liye (Goodreads Author),Kisah Sang Penandai,,Indonesian,,"Duhai, apakah kau akan memilih mati ketika cinta-sejatimu tidak terwujudkan? Ataukah hanya bisa memeluk lutut, menangis tersedu, bersembunyi di balik pintu seperti anak kecil tidak kebagian sebutir permen? Adalah Jim, pemuda yatim-piatu dipilih oleh Sang Penandai (penjaga dongeng-dongeng), untuk mengukir kisah melupakan sang pujaan hati, Nayla. Adalah Jim, pemuda yang jangankan memegang pedang, membaca pun dia tidak bisa, terpilih untuk menggurat cerita tentang berdamai dengan masa-lalu. Dia harus menyelesaikan pahit-getir perjalanannya—apapun harganya! Karena kita sungguh membutuhkan dongeng ini.“Apakah kau juga akan mati untukku?” Nayla bertanya lirih. Jim mengangguk, anggukan yang terlalu berani.""Pembaca harus siap-siap memasuki dunia panorama samudera, gerakannya kolosal, tidak merujuk pada pilar sejarah dan geografi yang eksak, dengan plot tak terduga. Ribuan capung. Sang penandai yang tak kenal masa. Nayla dan cintanya—semua kita terima sebagai pelangi fantasi Tere-Liye"" (TAUFIQ ISMAIL, Penyair)",,,07/01/05,December 2011,[],Paperback,"['Novels', 'Fantasy', 'Fiction', 'Romance', 'Indonesian Literature', 'Adventure', 'Philosophy']",,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1337150028l/1610563.jpg,3.86,[],95.0,1.0,,1610563.Kisah_Sang_Penandai,,,,,91.0,1925.0,295,,Penerbit Mahaka,"['597', '666', '497', '126', '39']",,,[],,
Terence Blacker,"Missing, Believed Crazy",,English,,"Five kids at an exclusive private school hatch a daring plan to fake a kidnap and raise money for charity. There's brainy scholarship boy, Wiki, super-glam Jade, too-cool-for-school Mark, everyone's best friend Holly - and then there's Trix. It was her brilliant idea in the first place. A kidnap, a rural hideaway, a load of money . . . and all for the very best of motives. What could possibly go wrong?",,,,July 1st 2009,[],Paperback,['Mystery'],,9780330458481,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356456506l/7323094.jpg,3.79,[],92.0,1.0,,7323094-missing-believed-crazy,,,,,90.0,68.0,287,,MacMillan Children's Books,"['20', '24', '17', '4', '3']",,,[],,
Terence Dean Brooks;Terry Brooks,The Heritage of Shannara,,,Fantasy fiction,"THE SCIONS OF SHANNARA - A dire message from the Druid Allanon sends Par and his brother on an impossible task: to recover the long-lost Sword of Shannara - or the Four Lands will be destroyed. THE DRUID OF SHANNARA - Evil forces remain in control of the Four Lands. To restore Druid Allanon's keep, Walker Boh journeys to find the black Elfstone. He must venture into perilous lands with a strange band of fellow travellers - one of whom is hatching his own sinister plot. THE ELF QUEEN OF SHANNARA - Ordered by the Druid Allanon to find the Elves and return them to the world of Men, Wren is taken to an island where they might still exist. Even if by some miracle she locates the Elves, will they follow her? THE TALISMANS OF SHANNARA - The Shadowen still swarm over the Four Lands, poisoning everything with their dark magic. Their leader is determined to destroy all the Scions of Shannara. The charges are doomed to failure - unless Par can unlock the Sword of Shannara's power.",,,,2005.0,,,,1841493554,9781841493558,,http://books.google.com/books/content?id=U2jEGwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.28,,,,,,,,,,,,1238.0,,,,66.0,,,,
Terence Hanbury White,The Once and Future King,,,Arthurian romances,"An omnibus volume of the author's complete story of the Arthurian epic which includes: ""The sword in the stone"" (1939), ""The witch in the wood"" (1939), ""The ill-made knight"" (1940), ""The candle in the wind"" (published for the first time), and ""The book of Merlyn."" 1996.",,,,1996.0,,,,0006483011,9780006483014,,http://books.google.com/books/content?id=Jx6BvgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.04,,,,,,,,,,,,823.0,,,,2805.0,,,,
Terence Hanbury White,The Once and Future King,,,Fiction,"Describes King Arthur's life from his childhood to the coronation, creation of the Round Table, and search for the Holy Grail",,,,1987.0,,,,0441627404,9780441627400,,http://books.google.com/books/content?id=kdLT8_tnpmEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.08,,,,,,,,,,,,639.0,,,,82205.0,,,,
Terence Horn (Goodreads Author),Lucia - Mein liebster Wahnsinn,,German,,"Ein Buch für Träumer, Piraten und Hippies ...Um was gehts?Der sensible und orientierungslose, aber auch smarte Rossi treibt durch die ausklingenden 80er, ungebremst in die 90er und nimmt unterwegs alles mit, was er an Drogen, Abenteuern und Mädchen in die Finger bekommt, einfach um Sinnlosigkeit, Landleben und Langweile zu entkommen. Temporeich schleift Rossi den Leser zu einer Hippie-Aufführung, in die Dorfdisco und nach Amsterdam, um schließlich in den Armen der verrückten Lucia zu landen. Rossi verfällt der Vergnügungssucht, dem Rausch, einfach jeglicher Lebenslust und wird sogar zum Drogendealer. Für ihn ein Traumjob, der neben Geld, Party und einem Leben auf der Überholspur, einige Schwierigkeiten mit sich bringt, denen Rossi mit Mut, Humor und Charme begegnet. Rossi, Lucia und seine Freunde verlieren sich in einer nicht enden wollenden Party, die jäh endet.Klappentext: Sex, Drogen und die ewige Liebe, in Verbindung mit der alles vernichtenden Realität.Unterhaltsam und mit unverwüstlichem Optimismus erzählt der Autor die Geschichte eines smarten Träumers, der sich in ein durchgeknalltes Mädchen verliebt.Ein buntes Sammelsurium aus naivem Aufbegehren, einer unbefriedigten Sehnsucht nach Freiheit und der Unwissenheit, dass das wirkliche Leben woanders stattfindet.",,,,December 21st 2015,[],Paperback,[],,9783732378609,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1450795533l/28260714._SY475_.jpg,4.67,[],100.0,1.0,,28260714-lucia---mein-liebster-wahnsinn,,,,,100.0,6.0,280,,tredition,"['4', '2', '0', '0', '0']",,,[],,
Terence McKenna,True Hallucinations,,English,,"Like a lovely psychedelic sophist, McKenna recounts his adventures with psychoactive plants in the Amazon Basin. Either a profoundly psychotic episode or a galvanizing glimpse into the true nature of time & mind, McKenna is a spellbinding storyteller, providing plenty of down-to-earth reasons for preserving the planet.Preface1 The Call of the Secret2 Into the Devil's Paradise3 Along a Ghostly Trail 4 Camped by a Doorway 5 A Brush with the Other6 Kathmandu Interlude 7 A Violet Psychofluid8 The Opus Clarified 9 A Conversation Over Saucers10 More on the Opus 11 The Experiment at La Chorrera12 In the Vortex 13 At Play in the Fields of the Lord14 Looking Backward 15 A Saucer Full of Secrets16 Return 17 Waltzing the Enigma18 Say What Does It Mean?19 The Coming of the Strophariad20 The Hawaiian Connection EpilogueAcknowledgmentsFurther Reading",,,1993,April 22nd 1994,[],Paperback,"['Nonfiction', 'Philosophy', 'Psychology', 'Spirituality', 'Science', 'Memoir', 'Travel', 'Biography', 'Medicine', 'Anthropology']",,9780062506528,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1529050205l/114867._SY475_.jpg,4.16,[],17.0,1.0,,114867.True_Hallucinations,,,,,95.0,2333.0,256,,HarperOne (NYC),"['1017', '817', '381', '93', '25']",,,[],,
Terence McKenna,Food of the Gods: The Search for the Original Tree of Knowledge,,English,,"A Radical History of Plants, Drugs & Human EvolutionFor the first time in paperback, the counterculture manifesto on mind-altering drugs & hallucinogens. Illustrated.",,,10/28/92,January 1st 1993,[],Paperback,"['Nonfiction', 'Philosophy', 'History', 'Spirituality', 'Science', 'Anthropology', 'Psychology', 'Religion', 'Nature', 'Food']",,9780553371307,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388178573l/51660.jpg,4.11,[],383.0,4.0,,51660.Food_of_the_Gods,,,,,93.0,8622.0,311,,Bantam Books (NY et al.),"['3699', '2957', '1385', '392', '189']",,,[],,
"Terence McKenna, Tom Robbins (Foreword by), Wilfried “Sätty” Podriech (Illustrator)",The Archaic Revival,,English,,"Cited by the L.A. Weekly as ""the culture's foremost spokesman for the psychedelic experience,"" Terrence McKenna is an underground legend as a brilliant raconteur, adventurer & expert on the experiential use of mind-altering plants. In these essays, interviews & narrative adventures, McKenna takes us on a mesmerizing journey deep into the Amazon as well as into the hidden recesses of the human psyche & the outer limits of our culture, giving us startling visions of the past & future.",,1st ,,May 8th 1992,[],Paperback,"['Philosophy', 'Nonfiction', 'Psychology', 'Spirituality', 'Science', 'History', 'Metaphysics', 'Cultural', 'Sociology', 'Counter Culture']",,9780062506139,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1298128949l/351037.jpg,4.17,[],93.0,1.0,,351037.The_Archaic_Revival,,,,,96.0,1998.0,288,,Harper Collins (SanFrancisco),"['880', '685', '352', '63', '18']",,,[],,
Terence Rattigan,The Winslow Boy,,English,,"This extraordinary play is loosely based on the famous Archer-Shee case, in which a young cadet, expelled from the Royal Naval College at Osborne on a charge of petty theft, was finally vindicated after the matter had become a public and Parliamentary scandal. This trial, stemming from an incident which in itself seemed relatively unimportant, soon developed into a spectacular and significant struggle on the outcome of which certain fundamental principles of democracy were at issue. A pleasant young English boy, on seemingly conclusive evidence, was discharged from an English government school. The boy's father, believing implicitly in the youth's denial of guilt, starts to investigate the procedure by which the lad was allegedly deprived of his rights as an individual. The father puts the case into the hands of an eminent lawyer who considers the issues involved just as important as does the plaintiff. During the years that the legal fight continues, the entire country is aroused over the principles involved, and the boy's family become impoverished and suffer acutely from a sort of social ostracism to which they all fall victims. The father's stand, in particular, assumes an almost fanatical character. At the end, however - because of his ultimate belief in justice and democratic ideals - his stand is triumphantly justified.",,,11/06/46,February 18th 1991,"['Ronnie Winslow', 'Arthur Winslow', 'Catherine (Kate) Winslow', 'Sir Robert Morton']",Paperback,"['Plays', 'Drama', 'Fiction', 'Classics', 'Historical Fiction', 'Theatre', 'Literature', 'School', 'Read For School', 'British Literature']",,9780582060197,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356444852l/3297694.jpg,3.76,"['Ellen Terry Award for the best play of (1946)', ""New York Drama Critics' Circle Award for Best Foreign Play (1948)""]",93.0,1.0,,3297694-the-winslow-boy,,,,,91.0,521.0,184,,Longman,"['129', '204', '140', '30', '18']",,,[],,
Terence Reese,Those Extra Chances In Bridge,,English,,,,,,June 1st 1987,[],Paperback,[],,9780575026346,,,4.0,[],58.0,1.0,,6537073-those-extra-chances-in-bridge,,,,,,3.0,64,,Trafalgar Square Publishing,[],,,[],,
Terence Reese,Play These Hands with Me,,English,,"Reese was the first author to introduce the 'over the shoulder' approach to describing bridge hands, and it was an immediate success. In this book, the reader can follow the thought processes of an expert through the bidding and play of many fascinating hands. First published in 1960, it is now back in print after being unavailable for a number of years.",,,06/01/83,October 1st 2002,[],Paperback,['Games'],,9780953021826,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1175708025l/547944.jpg,4.08,[],55.0,1.0,,547944.Play_These_Hands_with_Me,,,,,100.0,12.0,202,,Chess & Bridge,"['3', '7', '2', '0', '0']",,,[],,
Terence Reese,Play Bridge with Reese,,English,,"When one talks of bridge writers, the name Terence Reese is synonymous with excellence. Several of his books are landmarks in the development and understanding of bridge, especially in the field of card play. In this brilliant sequel to the classic Play These Hands with Me he once again allows the reader to follow his thoughts through a series of challenging deals.",,,01/01/69,March 1st 2003,[],Paperback,[],,9780953021857,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347629577l/2512269.jpg,4.26,[],66.0,1.0,,2512269.Play_Bridge_with_Reese,,,,,100.0,19.0,240,,Chess & Bridge,"['8', '8', '3', '0', '0']",,,[],,
Terence Reese,Master Play,,English,,,,,,1969,[],Paperback,[],,9999999999999,,,4.5,[],40.0,1.0,,6537088-master-play,,,,,,4.0,139,,Cornerstone Library,[],,,[],,
"Terence Reese, Roger Trezel",Snares and Swindles in Bridge,,English,,,,,,June 28th 1979,[],Paperback,[],,9780575026339,,,4.5,[],57.0,1.0,,2924068-snares-and-swindles-in-bridge,,,,,,2.0,64,,Trafalgar Square Publishing,[],,,[],,
Terence W. Whitaker,"Haunted England: Royal Spirits, Castle Ghosts, Phantom Coaches, & Wailing Ghouls",,English,,"Haunted England: Royal Spirits, Castle Ghosts, Phantom Coaches, & Wailing Ghouls WHITAKER, Terence",,,09/06/90,September 28th 1990,[],Paperback,[],,9780880294713,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391647398l/864431.jpg,4.75,[],54.0,1.0,,864431.Haunted_England,,,,,,4.0,222,,Dorset Press,[],,,[],,
Terence Whitaker,"Haunted England: Royal Spirits, Castle Ghosts, Phantom Coaches and Wailing Ghouls",,English,,,,,,August 1st 1987,[],Paperback,[],,9780809246465,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1179192868l/864432.jpg,3.63,[],98.0,2.0,,864432.Haunted_England,,,,,100.0,8.0,222,,McGraw-Hill/Contemporary,"['1', '3', '4', '0', '0']",,,[],,
Terence Winstead (Goodreads Author),The Arms of Venus,,,,Some believe the arms of the Venus de Milo statue are lost to antiquity. Perhaps not.,,,,September 10th 2018,[],Paperback,[],,9781727252460,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1538443941l/42113688._SY475_.jpg,5.0,[],199.0,2.0,,42113688-the-arms-of-venus,,,,,100.0,5.0,506,,CreateSpace Independent Publishing Platform,"['5', '0', '0', '0', '0']",,,[],,
Terence Winstead (Goodreads Author),The Brazilian,,,,Jonathan loses his girlfriend and goes on an adventure to discover himself in Brazil.,,,,September 11th 2018,[],Paperback,[],,9781727260311,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1538443942l/42113689._SY475_.jpg,4.33,[],100.0,1.0,,42113689-the-brazilian,,,,,92.0,12.0,524,,CreateSpace Independent Publishing Platform,"['8', '1', '2', '1', '0']",,,[],,
"Teresa Bateman (Goodreads Author), Nadine Bernard Westcott (Illustrator)",April Foolishness,,English,,"It's a spring morning on Grandpa's farm and the grandkids are visiting. When his grandson reports that the cows have gotten loose, Grandpa calmly makes breakfast because he knows the kids are trying to play an April Fool's trick. Full color.",,,,January 1st 2004,[],Hardcover,"['Picture Books', 'Childrens', 'Holiday', 'Humor', 'Animals', 'Family', 'Storytime', 'Fiction']",,9780807504048,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348097311l/1558232.jpg,4.0,['Arkansas Diamond Primary Book Award (2006)'],91.0,1.0,,1558232.April_Foolishness,,,,,97.0,236.0,32,,Albert Whitman & Company,"['68', '109', '51', '8', '0']",,,[],,
Teresa Burrell (Goodreads Author),The Advocate,,English,,"For Sabre Orin Brown, life is good; she has it all...or would have, if only she could solve the mysterious disappearance of her brother. The search for her brother and her career as a juvenile court attorney collide when she defends a nine-year-old whose father will go to any length to obtain custody. Sabre finds herself immersed in a case with too many unanswered questions. Her quest for the truth takes her coast to coast and five years into the past. Confronted with mysterious clues and strange occurrences, Sabre is threatened by someone wanting to make her suffer the unbearable anguish of losing everything-including her life. As Sabre's passion to find the answers intensifies, she discovers a twisted history of desperation, deceit, and revenge. And she discovers how obscure and treacherous the truth can be.",The Advocate #1,,July 5th 2009,August 1st 2009,[],Paperback,"['Mystery', 'Thriller', 'Legal Thriller', 'Fiction', 'Suspense', 'Amazon', 'Mystery Thriller', 'Crime', 'Drama']",,9781938680038,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343577553l/6556294.jpg,4.03,[],15.0,1.0,,6556294-the-advocate,,,,,93.0,5966.0,295,,Silent Thunder Publishing,"['2269', '2121', '1180', '298', '98']",,,"['San Diego, California (United States)']",,
Teresa Cameselle (Goodreads Author),La hija del cónsul,,Spanish,,"La novela nos sitúa en el Imperio Otomano en 1880 para contaros la historia de María Elena, la hija preferida de Alfonso Montenegro, cónsul español en el Sultanato de Bankara. La protagonista, una joven bellísima e inteligente, disfruta mucho viviendo en el hermoso y exótico país junto al Mar Negro hasta que un día es raptada por Alí y llevada a un palacio donde deberá incorporarse al harén de esposas del anciano Sultán para conseguir que éste tenga descendencia. Pero Alí, un hombre apuesto y seductor de impresionantes ojos verdes, queda fascinado por la belleza de María Elena, que a su vez tampoco podrá reprimir su pasión por él.Los giros inesperados en la historia, los personajes perfectamente perfilados, el fino erotismo y los secretos del pasado inesperados logran una atmósfera ingenua y divertida que da una gran fuerza a esta novela que nos recuerda a Las mil y una noches.",Viaje a Bankara #1,,,April 1st 2008,[],Paperback,"['Romance', 'Historical Romance']",,9788496787254,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1452096942l/8074202._SY475_.jpg,3.77,[],76.0,1.0,,8074202-la-hija-del-c-nsul,,,,,92.0,106.0,320,,Talismán,"['24', '44', '29', '8', '1']",,,[],,
Teresa Cooper (Goodreads Author),Pin Down,,English,,"Thrust into state care at 6 months of age because of an alcoholic father and mentally ill mother, Teresa Cooper spent an unsettled childhood in a variety of children's homes. At age 13, she was sent to Kendall House in Gravesend, Kent, a home which soon became her prison and worst nightmare. Teresa found herself a victim of a terrible regime: she was injected with dangerously high doses of drugs and sexually abused. As a result of this cruel and vicious treatment—accompanied by punishments such as 163 days spent in solitary confinement—it was not long before Teresa began to harm herself and even attempt to take her life. After three years of hell, Teresa thought her nightmare was over but another was about to begin. Teresa survived, however, and today she works to fight against a corrupt social care system. She has taken her case of abuse and drugging to parliament, and is fighting to prevent many more children from suffering at the hands of unethical doctors and abusive foster parents.",,,,June 1st 2007,[],Hardcover,"['Nonfiction', 'True Crime', 'Biography', 'Fostering', 'Autobiography', 'Memoir']",,9780752886114,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328819263l/1387869.jpg,4.08,[],14.0,1.0,,1387869.Pin_Down,,,,,96.0,217.0,300,,Orion Publishing,"['87', '73', '48', '5', '4']",,,[],,
Teresa Driscoll (Goodreads Author),The Friend,,,,"The chilling psychological thriller from the #1 bestselling author of I Am Watching You.On a train with her husband, miles from home and their four-year-old son, Ben, Sophie receives a chilling phone call. Two boys are in hospital after a tragic accident. One of them is Ben.She thought she could trust Emma, her new friend, to look after her little boy. After all, Emma’s a kindred spirit—someone Sophie was sure she could bare her soul to, despite the village rumours. But Sophie can’t shake the feeling that she’s made an unforgivable mistake and now her whole family is in danger.Because how well does she know Emma, really? Should she have trusted her at all?Time is running out. Powerless to help her child, still hours from home, Sophie is about to discover the truth. And her life will never be the same.",,,10/28/18,March 22nd 2018,[],Audio CD,"['Thriller', 'Mystery', 'Fiction', 'Suspense', 'Psychological Thriller', 'Mystery Thriller', 'Audiobook', 'Crime', 'Drama', 'Novels']",,9781543660234,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1516211619l/35906836._SY475_.jpg,4.01,[],323.0,4.0,,35906836-the-friend,,,,,91.0,22914.0,,,Brilliance Audio,"['8804', '8079', '4078', '1277', '676']",,,[],,
